source,target,date
electricarchaeo,mkgold,08/06/2019 14:11:05
DaveMazella,HeatherVHill,08/06/2019 14:10:22
DaveMazella,mkgold,08/06/2019 14:10:22
Literature_Geek,HeatherVHill,08/06/2019 14:06:59
Literature_Geek,mkgold,08/06/2019 14:06:59
Literature_Geek,walshbr,08/06/2019 14:06:42
Literature_Geek,mkgold,08/06/2019 14:06:42
Literature_Geek,HeatherVHill,08/06/2019 14:06:42
Literature_Geek,HeatherVHill,08/06/2019 14:06:35
Literature_Geek,mkgold,08/06/2019 14:06:35
HistoriErin,HeatherVHill,08/06/2019 13:53:17
HistoriErin,mkgold,08/06/2019 13:53:17
friede,jotis13,08/06/2019 13:41:28
gregg_sh,ShawnaRoss,08/06/2019 13:40:04
gregg_sh,mkgold,08/06/2019 13:40:04
gregg_sh,triproftri,08/06/2019 13:40:04
gregg_sh,Laura_Estill,08/06/2019 13:39:56
gregg_sh,mkgold,08/06/2019 13:39:56
gregg_sh,Laura_Estill,08/06/2019 13:39:53
gregg_sh,mkgold,08/06/2019 13:39:53
gregg_sh,JITPedagogy,08/06/2019 13:39:53
gregg_sh,Laura_Estill,08/06/2019 13:39:42
gregg_sh,mkgold,08/06/2019 13:39:42
gregg_sh,Laura_Estill,08/06/2019 13:39:39
gregg_sh,mkgold,08/06/2019 13:39:39
gregg_sh,ADHOrg,08/06/2019 13:39:39
gregg_sh,mkgold,08/06/2019 13:39:39
PaxVictoriana,jotis13,08/06/2019 13:26:24
friede,Laura_Estill,08/06/2019 13:25:33
friede,mkgold,08/06/2019 13:25:33
friede,ADHOrg,08/06/2019 13:25:33
friede,mkgold,08/06/2019 13:25:33
friede,HeatherVHill,08/06/2019 13:21:53
friede,mkgold,08/06/2019 13:21:53
friede,mkgold,08/06/2019 13:21:53
friede,HeatherVHill,08/06/2019 13:21:51
friede,mkgold,08/06/2019 13:21:51
friede,mkgold,08/06/2019 13:21:51
friede,HeatherVHill,08/06/2019 13:21:48
friede,mkgold,08/06/2019 13:21:48
friede,HeatherVHill,08/06/2019 13:21:44
friede,mkgold,08/06/2019 13:21:44
friede,HeatherVHill,08/06/2019 13:21:41
friede,mkgold,08/06/2019 13:21:41
friede,mkgold,08/06/2019 13:21:41
friede,HeatherVHill,08/06/2019 13:21:38
friede,mkgold,08/06/2019 13:21:38
friede,HeatherVHill,08/06/2019 13:21:34
friede,mkgold,08/06/2019 13:21:34
friede,HeatherVHill,08/06/2019 13:21:29
friede,mkgold,08/06/2019 13:21:29
friede,HeatherVHill,08/06/2019 13:21:26
friede,mkgold,08/06/2019 13:21:26
friede,HeatherVHill,08/06/2019 13:21:22
friede,mkgold,08/06/2019 13:21:22
friede,HeatherVHill,08/06/2019 13:21:19
friede,mkgold,08/06/2019 13:21:19
friede,mkgold,08/06/2019 13:21:19
friede,HeatherVHill,08/06/2019 13:21:13
friede,mkgold,08/06/2019 13:21:13
friede,profwernimont,08/06/2019 13:20:32
friede,FemTechNet,08/06/2019 13:20:32
friede,NazcaTheMad,08/06/2019 13:20:32
friede,AgingSuperModel,08/06/2019 13:20:32
friede,jotis13,08/06/2019 13:20:03
friede,jotis13,08/06/2019 13:20:03
ryancordell,eviedc,08/06/2019 12:08:57
knagasaki,quinnanya,08/06/2019 11:21:08
knagasaki,BonMacaronVic,08/06/2019 11:21:08
knagasaki,quinnanya,08/06/2019 11:21:08
knagasaki,BonMacaronVic,08/06/2019 11:21:08
chungsinhexp,paularcurtis,08/06/2019 09:17:30
chungsinhexp,AmldavisAnn,08/06/2019 09:17:30
michelethetweet,profwernimont,08/06/2019 09:14:26
michelethetweet,FemTechNet,08/06/2019 09:14:26
michelethetweet,NazcaTheMad,08/06/2019 09:14:26
michelethetweet,AgingSuperModel,08/06/2019 09:14:26
KatarzynaAnn,DJWrisley,08/06/2019 09:07:04
KatarzynaAnn,ESUDH,08/06/2019 09:07:04
KatarzynaAnn,DJWrisley,08/06/2019 09:07:04
KatarzynaAnn,ESUDH,08/06/2019 09:07:04
dorothyk98,profwernimont,08/06/2019 07:57:47
dorothyk98,FemTechNet,08/06/2019 07:57:47
dorothyk98,NazcaTheMad,08/06/2019 07:57:47
dorothyk98,AgingSuperModel,08/06/2019 07:57:47
DHSI_fern,j0_0n,08/06/2019 07:57:02
DHSI_fern,jonesj,08/06/2019 07:57:02
DHSI_fern,kj_lanning,08/06/2019 07:56:15
DHSI_fern,j0_0n,08/06/2019 07:55:55
DHSI_fern,DHSI_fern,08/06/2019 07:55:55
DHSI_fern,mkgold,08/06/2019 07:55:55
DHSI_fern,Digital_Fellows,08/06/2019 07:55:55
DHSI_fern,cunygcdi,08/06/2019 07:55:55
DHSI_fern,DHInstitute,08/06/2019 07:55:55
DHSI_fern,AnnPedtke,08/06/2019 07:55:55
DHSI_fern,mckinniburgh,08/06/2019 07:55:55
leahhenrickson,jbyszuk,08/06/2019 07:48:41
psmyth01,Caladoscope,08/06/2019 07:31:42
psmyth01,j0_0n,08/06/2019 07:31:42
psmyth01,psmyth01,08/06/2019 07:31:42
psmyth01,SteveZweibel,08/06/2019 07:31:42
psmyth01,davis_portela,08/06/2019 07:31:42
megwils0n,jonheggestad,08/06/2019 07:18:58
megwils0n,arungapatchka,08/06/2019 07:18:58
megwils0n,kshpatel,08/06/2019 07:18:58
megwils0n,ashleycmorford,08/06/2019 07:18:58
AnnPedtke,DHSI_fern,08/06/2019 07:18:05
AnnPedtke,DHSI_fern,08/06/2019 07:18:05
arungapatchka,jonheggestad,08/06/2019 07:11:27
arungapatchka,arungapatchka,08/06/2019 07:11:27
arungapatchka,kshpatel,08/06/2019 07:11:27
arungapatchka,ashleycmorford,08/06/2019 07:11:27
agatamer,arungapatchka,08/06/2019 07:01:51
ashleycmorford,jonheggestad,08/06/2019 06:52:47
ashleycmorford,arungapatchka,08/06/2019 06:52:47
ashleycmorford,kshpatel,08/06/2019 06:52:47
ashleycmorford,ashleycmorford,08/06/2019 06:52:47
jonheggestad,arungapatchka,08/06/2019 06:49:36
jonheggestad,kshpatel,08/06/2019 06:49:36
NazcaTheMad,unsf_lorekeeper,08/06/2019 06:48:46
mkgold,AnnPedtke,08/06/2019 06:36:02
mkgold,mkgold,08/06/2019 06:36:02
mkgold,psmyth01,08/06/2019 06:36:02
mkgold,SteveZweibel,08/06/2019 06:36:02
mkgold,j0_0n,08/06/2019 06:36:02
mkgold,davis_portela,08/06/2019 06:36:02
mkgold,Caladoscope,08/06/2019 06:36:02
mkgold,mckinniburgh,08/06/2019 06:36:02
grahamhjensen,ETCLatUVic,08/06/2019 06:18:15
grahamhjensen,ETCLatUVic,08/06/2019 06:18:15
JITPedagogy,Laura_Estill,08/06/2019 06:03:13
JITPedagogy,mkgold,08/06/2019 06:03:13
JITPedagogy,JITPedagogy,08/06/2019 06:03:13
KanoYasuyuki,paularcurtis,08/06/2019 05:59:08
KanoYasuyuki,paularcurtis,08/06/2019 05:58:51
friede,RavynnKaMia,08/06/2019 05:49:21
friede,friede,08/06/2019 05:49:21
rois_codh,paularcurtis,08/06/2019 05:47:09
rois_codh,AmldavisAnn,08/06/2019 05:47:09
rois_codh,paularcurtis,08/06/2019 05:47:04
rois_codh,ReEnvisionJapan,08/06/2019 05:47:04
rois_codh,paularcurtis,08/06/2019 05:46:58
rois_codh,paularcurtis,08/06/2019 05:46:53
Gaymerbrarian,JenProf,08/06/2019 05:41:23
Gaymerbrarian,PeppersFoods,08/06/2019 05:41:23
Gaymerbrarian,JenProf,08/06/2019 05:41:23
Gaymerbrarian,PeppersFoods,08/06/2019 05:41:23
leahhenrickson,dgrigar,08/06/2019 04:56:18
reneemc,jotis13,08/06/2019 04:45:29
rois_codh,paularcurtis,08/06/2019 04:44:07
CloudHonkoku,paularcurtis,08/06/2019 04:39:29
CloudHonkoku,yuta1984,08/06/2019 04:39:29
CloudHonkoku,CloudHonkoku,08/06/2019 04:39:29
CloudHonkoku,paularcurtis,08/06/2019 04:39:29
CloudHonkoku,yuta1984,08/06/2019 04:39:29
CloudHonkoku,CloudHonkoku,08/06/2019 04:39:29
leahhenrickson,criticalplayorg,08/06/2019 04:12:03
leahhenrickson,dgrigar,08/06/2019 04:12:03
leahhenrickson,jddurno,08/06/2019 04:12:03
DJWrisley,ESUDH,08/06/2019 03:58:47
Gaymerbrarian,JenProf,08/06/2019 03:52:34
Gaymerbrarian,ZetOhEh,08/06/2019 03:52:34
Gaymerbrarian,docfnord,08/06/2019 03:52:34
AneliseHShrout,jotis13,08/06/2019 03:47:47
psmyth01,AnnPedtke,08/06/2019 03:37:11
psmyth01,mkgold,08/06/2019 03:37:11
psmyth01,psmyth01,08/06/2019 03:37:11
psmyth01,SteveZweibel,08/06/2019 03:37:11
psmyth01,j0_0n,08/06/2019 03:37:11
psmyth01,davis_portela,08/06/2019 03:37:11
psmyth01,Caladoscope,08/06/2019 03:37:11
psmyth01,mckinniburgh,08/06/2019 03:37:11
JenProf,nadaTOs,08/06/2019 03:37:02
JenProf,chris_friend,08/06/2019 03:37:02
JenProf,hypervisible,08/06/2019 03:37:02
AnnPedtke,mkgold,08/06/2019 03:36:05
AnnPedtke,psmyth01,08/06/2019 03:36:05
AnnPedtke,SteveZweibel,08/06/2019 03:36:05
AnnPedtke,j0_0n,08/06/2019 03:36:05
AnnPedtke,davis_portela,08/06/2019 03:36:05
AnnPedtke,Caladoscope,08/06/2019 03:36:05
DHSI_fern,j0_0n,08/06/2019 03:27:48
DHSI_fern,DHSI_fern,08/06/2019 03:27:48
DHSI_fern,jonheggestad,08/06/2019 03:27:48
DHSI_fern,ArchivistXicanx,08/06/2019 03:27:48
DHSI_fern,megwils0n,08/06/2019 03:27:48
DHSI_fern,j0_0n,08/06/2019 03:27:40
DHSI_fern,DHSI_fern,08/06/2019 03:27:40
DHSI_fern,HeatherVHill,08/06/2019 03:27:40
DHSI_fern,AdamsMeganR,08/06/2019 03:27:40
DHSI_fern,nadaTOs,08/06/2019 03:27:40
DHSI_fern,j0_0n,08/06/2019 03:27:40
DHSI_fern,DHSI_fern,08/06/2019 03:27:40
DHSI_fern,HeatherVHill,08/06/2019 03:27:40
DHSI_fern,AdamsMeganR,08/06/2019 03:27:40
DHSI_fern,nadaTOs,08/06/2019 03:27:40
DHSI_fern,j0_0n,08/06/2019 03:14:21
DHSI_fern,DHSI_fern,08/06/2019 03:14:21
DHSI_fern,DianaPalardy,08/06/2019 03:14:21
DHSI_fern,humileon,08/06/2019 03:14:21
chris_friend,nadaTOs,08/06/2019 03:09:32
chris_friend,chris_friend,08/06/2019 03:09:32
chris_friend,hypervisible,08/06/2019 03:09:32
Laura_Estill,ShawnaRoss,08/06/2019 03:08:28
glenrobson,Hadro,08/06/2019 02:58:20
criticalplayorg,dgrigar,08/06/2019 02:52:24
criticalplayorg,jddurno,08/06/2019 02:52:24
nadaTOs,j0_0n,08/06/2019 02:42:55
nadaTOs,DHSI_fern,08/06/2019 02:42:55
nadaTOs,HeatherVHill,08/06/2019 02:42:55
nadaTOs,AdamsMeganR,08/06/2019 02:42:55
nadaTOs,nadaTOs,08/06/2019 02:42:55
jmcclurken,HeatherVHill,08/06/2019 02:28:15
jmcclurken,mkgold,08/06/2019 02:28:15
Yoojung1988,Laura_Estill,08/06/2019 02:25:26
Yoojung1988,mkgold,08/06/2019 02:25:26
Yoojung1988,ShawnaRoss,08/06/2019 02:25:24
Yoojung1988,mkgold,08/06/2019 02:25:24
Yoojung1988,triproftri,08/06/2019 02:25:24
j0_0n,DHSI_fern,08/06/2019 02:18:01
j0_0n,DianaPalardy,08/06/2019 02:18:01
j0_0n,humileon,08/06/2019 02:18:01
j0_0n,DHSI_fern,08/06/2019 02:18:01
j0_0n,DianaPalardy,08/06/2019 02:18:01
j0_0n,humileon,08/06/2019 02:18:01
DetroittoAccra,HeatherVHill,08/06/2019 02:10:47
DetroittoAccra,mkgold,08/06/2019 02:10:47
mkgold,j0_0n,08/06/2019 02:08:22
mkgold,DHSI_fern,08/06/2019 02:08:22
mkgold,mkgold,08/06/2019 02:08:22
mkgold,Digital_Fellows,08/06/2019 02:08:22
mkgold,cunygcdi,08/06/2019 02:08:22
mkgold,DHInstitute,08/06/2019 02:08:22
mkgold,AnnPedtke,08/06/2019 02:08:22
mkgold,mckinniburgh,08/06/2019 02:08:22
Caladoscope,j0_0n,08/06/2019 01:58:06
Caladoscope,DHSI_fern,08/06/2019 01:58:06
Caladoscope,mkgold,08/06/2019 01:58:06
Caladoscope,Digital_Fellows,08/06/2019 01:58:06
Caladoscope,cunygcdi,08/06/2019 01:58:06
Caladoscope,DHInstitute,08/06/2019 01:58:06
Caladoscope,AnnPedtke,08/06/2019 01:58:06
Caladoscope,mckinniburgh,08/06/2019 01:58:06
psmyth01,j0_0n,08/06/2019 01:48:53
psmyth01,psmyth01,08/06/2019 01:48:53
psmyth01,AnnPedtke,08/06/2019 01:48:53
AnnPedtke,psmyth01,08/06/2019 01:48:10
AnnPedtke,SteveZweibel,08/06/2019 01:48:10
TwilaBakker,mimilambeales,08/06/2019 01:48:03
TwilaBakker,leahhenrickson,08/06/2019 01:48:03
TwilaBakker,dgrigar,08/06/2019 01:48:03
TwilaBakker,jddurno,08/06/2019 01:48:03
j0_0n,jonesj,08/06/2019 01:47:47
kshpatel,MyOwnVelouria,08/06/2019 01:44:57
kshpatel,DHInstitute,08/06/2019 01:44:57
kshpatel,Gaymerbrarian,08/06/2019 01:44:57
j0_0n,DHSI_fern,08/06/2019 01:43:53
j0_0n,jonheggestad,08/06/2019 01:43:53
j0_0n,ArchivistXicanx,08/06/2019 01:43:53
j0_0n,megwils0n,08/06/2019 01:43:53
j0_0n,DHSI_fern,08/06/2019 01:43:08
j0_0n,mkgold,08/06/2019 01:43:08
j0_0n,Digital_Fellows,08/06/2019 01:43:08
j0_0n,cunygcdi,08/06/2019 01:43:08
j0_0n,DHInstitute,08/06/2019 01:43:08
j0_0n,AnnPedtke,08/06/2019 01:43:08
j0_0n,DHSI_fern,08/06/2019 01:41:53
j0_0n,HeatherVHill,08/06/2019 01:41:53
j0_0n,AdamsMeganR,08/06/2019 01:41:53
j0_0n,nadaTOs,08/06/2019 01:41:53
TwilaBakker,dgrigar,08/06/2019 01:40:49
kshpatel,JessicaRajko,08/06/2019 01:38:11
kshpatel,dancinghacker,08/06/2019 01:38:11
GMSPhD,DHSI_Bunny,08/06/2019 01:26:57
AneliseHShrout,jotis13,08/06/2019 01:20:34
AneliseHShrout,jotis13,08/06/2019 01:20:34
friede,nadaTOs,08/06/2019 01:06:55
friede,lindseyseatter,08/06/2019 00:52:51
anitaconchita,unsf_lorekeeper,08/06/2019 00:40:51
davegaertner,RavynnKaMia,08/06/2019 00:37:41
RobertaDMagnani,RossNalubega,08/06/2019 00:31:10
RobertaDMagnani,dorothyk98,08/06/2019 00:31:10
RobertaDMagnani,angeldnieves,08/06/2019 00:31:10
dorothyk98,RossNalubega,08/06/2019 00:25:43
dorothyk98,dorothyk98,08/06/2019 00:25:43
dorothyk98,angeldnieves,08/06/2019 00:25:43
ETCLatUVic,LibrarianPia,08/06/2019 00:24:19
Yoojung1988,jbyszuk,08/06/2019 00:18:15
ETCLatUVic,laurensnotpunny,08/06/2019 00:15:12
smhumphreys,ETCLatUVic,08/06/2019 00:08:48
mattygeologylo1,vaneceia,08/06/2019 00:07:21
mattygeologylo1,CecilyRaynor,08/06/2019 00:07:21
Literature_Geek,RavynnKaMia,08/06/2019 00:06:12
RossNalubega,dorothyk98,07/06/2019 23:48:23
RossNalubega,angeldnieves,07/06/2019 23:48:23
TamsynMedieval,jotis13,07/06/2019 23:43:02
RossNalubega,sachiggins,07/06/2019 23:42:45
KathrynLHolland,Laura_Estill,07/06/2019 23:16:56
KathrynLHolland,mkgold,07/06/2019 23:16:56
Real_Person_DH,nadaTOs,07/06/2019 23:16:22
AnnPedtke,mkgold,07/06/2019 23:16:05
AnnPedtke,j0_0n,07/06/2019 23:16:05
AnnPedtke,SteveZweibel,07/06/2019 23:16:05
AnnPedtke,mckinniburgh,07/06/2019 23:16:05
AnnPedtke,Caladoscope,07/06/2019 23:16:05
AnnPedtke,psmyth01,07/06/2019 23:16:05
AnnPedtke,mkgold,07/06/2019 23:16:05
AnnPedtke,j0_0n,07/06/2019 23:16:05
AnnPedtke,SteveZweibel,07/06/2019 23:16:05
AnnPedtke,mckinniburgh,07/06/2019 23:16:05
AnnPedtke,Caladoscope,07/06/2019 23:16:05
AnnPedtke,psmyth01,07/06/2019 23:16:05
triproftri,nadaTOs,07/06/2019 23:11:58
mimilambeales,dgrigar,07/06/2019 23:08:32
MARGENTO_,ETCLatUVic,07/06/2019 23:07:51
MARGENTO_,MARGENTO_,07/06/2019 23:07:51
hypervisible,nadaTOs,07/06/2019 23:07:34
hypervisible,chris_friend,07/06/2019 23:07:34
hypervisible,hypervisible,07/06/2019 23:07:34
walshbr,Laura_Estill,07/06/2019 23:04:54
walshbr,mkgold,07/06/2019 23:04:54
walshbr,JITPedagogy,07/06/2019 23:04:54
HeatherVHill,mkgold,07/06/2019 23:01:12
HeatherVHill,ShawnaRoss,07/06/2019 23:01:12
HeatherVHill,mkgold,07/06/2019 23:01:12
walshbr,mkgold,07/06/2019 22:58:16
walshbr,HeatherVHill,07/06/2019 22:58:16
KKODonnell,lindseyseatter,07/06/2019 22:58:08
KKODonnell,KKODonnell,07/06/2019 22:58:08
nadaTOs,chris_friend,07/06/2019 22:55:34
nadaTOs,hypervisible,07/06/2019 22:55:34
friede,MyOwnVelouria,07/06/2019 22:55:19
friede,DHInstitute,07/06/2019 22:55:19
friede,Gaymerbrarian,07/06/2019 22:55:19
EleanorReeds,mkgold,07/06/2019 22:55:07
walshbr,HeatherVHill,07/06/2019 22:53:57
walshbr,mkgold,07/06/2019 22:53:57
jotis13,HeatherVHill,07/06/2019 22:53:12
jotis13,mkgold,07/06/2019 22:53:12
jotis13,ShawnaRoss,07/06/2019 22:53:12
jotis13,mkgold,07/06/2019 22:53:12
Laura_Estill,ShawnaRoss,07/06/2019 22:52:18
Laura_Estill,mkgold,07/06/2019 22:52:18
Laura_Estill,triproftri,07/06/2019 22:52:18
friede,lindseyseatter,07/06/2019 22:52:16
friede,KKODonnell,07/06/2019 22:52:16
americasstudies,ShawnaRoss,07/06/2019 22:52:01
americasstudies,mkgold,07/06/2019 22:52:01
friede,EleanorReeds,07/06/2019 22:51:50
friede,triproftri,07/06/2019 22:51:50
friede,mkgold,07/06/2019 22:51:50
EleanorReeds,triproftri,07/06/2019 22:51:18
EleanorReeds,mkgold,07/06/2019 22:51:18
jotis13,HeatherVHill,07/06/2019 22:51:17
jotis13,mkgold,07/06/2019 22:51:17
jotis13,mkgold,07/06/2019 22:51:17
HeatherVHill,mkgold,07/06/2019 22:51:05
HeatherVHill,ShawnaRoss,07/06/2019 22:51:05
HeatherVHill,mkgold,07/06/2019 22:51:05
jbyszuk,ShawnaRoss,07/06/2019 22:49:41
jbyszuk,mkgold,07/06/2019 22:49:41
jbyszuk,triproftri,07/06/2019 22:49:41
jotis13,mkgold,07/06/2019 22:49:38
dtracy2,ShawnaRoss,07/06/2019 22:49:09
dtracy2,mkgold,07/06/2019 22:49:09
dtracy2,triproftri,07/06/2019 22:49:09
HeatherVHill,mkgold,07/06/2019 22:48:18
HeatherVHill,mkgold,07/06/2019 22:48:18
walshbr,ShawnaRoss,07/06/2019 22:48:00
walshbr,mkgold,07/06/2019 22:48:00
walshbr,triproftri,07/06/2019 22:48:00
ShawnaRoss,mkgold,07/06/2019 22:47:28
ShawnaRoss,triproftri,07/06/2019 22:47:28
jbyszuk,nadaTOs,07/06/2019 22:46:39
jbyszuk,mkgold,07/06/2019 22:46:39
HeatherVHill,mkgold,07/06/2019 22:45:34
HeatherVHill,mkgold,07/06/2019 22:45:34
mckinniburgh,ETCLatUVic,07/06/2019 22:45:05
mckinniburgh,mkgold,07/06/2019 22:45:05
jotis13,HeatherVHill,07/06/2019 22:44:58
jotis13,mkgold,07/06/2019 22:44:58
jotis13,mkgold,07/06/2019 22:44:58
jotis13,HeatherVHill,07/06/2019 22:44:28
jotis13,mkgold,07/06/2019 22:44:28
HeatherVHill,mkgold,07/06/2019 22:43:14
HeatherVHill,mkgold,07/06/2019 22:43:14
HeatherVHill,mkgold,07/06/2019 22:42:29
RavynnKaMia,sachiggins,07/06/2019 22:42:01
KleinUla,Yoojung1988,07/06/2019 22:40:55
paularcurtis,Fly_YYJ,07/06/2019 22:40:37
j0_0n,jotis13,07/06/2019 22:40:27
j0_0n,mkgold,07/06/2019 22:40:27
jotis13,ShawnaRoss,07/06/2019 22:39:44
HeatherVHill,nadaTOs,07/06/2019 22:39:30
HeatherVHill,mkgold,07/06/2019 22:39:30
Literature_Geek,RavynnKaMia,07/06/2019 22:39:28
HeatherVHill,mkgold,07/06/2019 22:38:56
HeatherVHill,mkgold,07/06/2019 22:38:56
nadaTOs,mkgold,07/06/2019 22:38:20
dtracy2,HeatherVHill,07/06/2019 22:37:25
dtracy2,mkgold,07/06/2019 22:37:25
HeatherVHill,mkgold,07/06/2019 22:37:25
HeatherVHill,mkgold,07/06/2019 22:37:25
AnnHemingway,ETCLatUVic,07/06/2019 22:36:44
AnnHemingway,mkgold,07/06/2019 22:36:44
HeatherVHill,mkgold,07/06/2019 22:36:09
ShawnaRoss,JITPedagogy,07/06/2019 22:35:47
kj_lanning,mkgold,07/06/2019 22:35:45
kieraobbard,Laura_Estill,07/06/2019 22:34:55
kieraobbard,mkgold,07/06/2019 22:34:55
jotis13,mkgold,07/06/2019 22:34:44
Laura_Estill,mkgold,07/06/2019 22:34:39
Laura_Estill,JITPedagogy,07/06/2019 22:34:39
GeomaticsFeed,vaneceia,07/06/2019 22:33:40
GeomaticsFeed,CecilyRaynor,07/06/2019 22:33:40
ETCLatUVic,mkgold,07/06/2019 22:33:14
HeatherVHill,jotis13,07/06/2019 22:32:29
Laura_Estill,mkgold,07/06/2019 22:32:17
jotis13,ETCLatUVic,07/06/2019 22:32:00
jotis13,mkgold,07/06/2019 22:32:00
HeatherVHill,mkgold,07/06/2019 22:31:58
jbyszuk,mkgold,07/06/2019 22:31:57
dtracy2,mkgold,07/06/2019 22:31:44
ETCLatUVic,mkgold,07/06/2019 22:31:42
jotis13,ETCLatUVic,07/06/2019 22:31:33
jotis13,mkgold,07/06/2019 22:31:33
AlyssaA_DHSI,ETCLatUVic,07/06/2019 22:31:27
AlyssaA_DHSI,MARGENTO_,07/06/2019 22:31:27
ETCLatUVic,mkgold,07/06/2019 22:30:39
ETCLatUVic,MARGENTO_,07/06/2019 22:30:26
HeatherVHill,jotis13,07/06/2019 22:29:59
HeatherVHill,mkgold,07/06/2019 22:29:59
dtracy2,jotis13,07/06/2019 22:29:55
dtracy2,mkgold,07/06/2019 22:29:55
ETCLatUVic,mkgold,07/06/2019 22:29:39
arbuckle_alyssa,mkgold,07/06/2019 22:29:37
jotis13,mkgold,07/06/2019 22:29:27
HeatherVHill,mkgold,07/06/2019 22:28:13
HeatherVHill,mkgold,07/06/2019 22:28:13
ETCLatUVic,mkgold,07/06/2019 22:27:38
jotis13,mkgold,07/06/2019 22:27:15
HeatherVHill,mkgold,07/06/2019 22:26:37
HeatherVHill,mkgold,07/06/2019 22:26:37
HeatherVHill,mkgold,07/06/2019 22:26:19
ETCLatUVic,mkgold,07/06/2019 22:26:03
megwils0n,michelethetweet,07/06/2019 22:25:40
megwils0n,arungapatchka,07/06/2019 22:25:40
megwils0n,RhetoricLee,07/06/2019 22:25:40
megwils0n,unsf_lorekeeper,07/06/2019 22:25:40
megwils0n,Hebemania,07/06/2019 22:25:40
jotis13,chris_friend,07/06/2019 22:25:06
dtracy2,mkgold,07/06/2019 22:25:03
kj_lanning,mkgold,07/06/2019 22:24:57
verogomezphd,dtracy2,07/06/2019 22:24:30
jmburroughs,dtracy2,07/06/2019 22:23:42
HeatherVHill,mkgold,07/06/2019 22:23:07
kieraobbard,ETCLatUVic,07/06/2019 22:22:56
kieraobbard,mkgold,07/06/2019 22:22:56
DigtalHumanatee,ETCLatUVic,07/06/2019 22:22:50
DigtalHumanatee,ADHOrg,07/06/2019 22:22:50
DigtalHumanatee,mkgold,07/06/2019 22:22:50
ETCLatUVic,mkgold,07/06/2019 22:22:48
dtracy2,HeatherVHill,07/06/2019 22:20:49
dtracy2,mkgold,07/06/2019 22:20:49
ETCLatUVic,mkgold,07/06/2019 22:20:27
HeatherVHill,mkgold,07/06/2019 22:20:22
readywriting,ETCLatUVic,07/06/2019 22:18:45
readywriting,ADHOrg,07/06/2019 22:18:45
readywriting,mkgold,07/06/2019 22:18:45
HeatherVHill,ETCLatUVic,07/06/2019 22:18:37
HeatherVHill,mkgold,07/06/2019 22:18:37
ETCLatUVic,mkgold,07/06/2019 22:18:25
HeatherVHill,mkgold,07/06/2019 22:16:54
Real_Person_DH,Leigh_Bonds,07/06/2019 22:16:42
Real_Person_DH,ShawnaRoss,07/06/2019 22:16:38
Real_Person_DH,mkgold,07/06/2019 22:16:38
dtracy2,mkgold,07/06/2019 22:16:31
Real_Person_DH,kieraobbard,07/06/2019 22:16:30
Real_Person_DH,mkgold,07/06/2019 22:16:30
anitaconchita,arungapatchka,07/06/2019 22:16:24
Real_Person_DH,Laura_Estill,07/06/2019 22:16:21
Real_Person_DH,mkgold,07/06/2019 22:16:21
Real_Person_DH,ADHOrg,07/06/2019 22:16:21
Real_Person_DH,mkgold,07/06/2019 22:16:21
ETCLatUVic,mkgold,07/06/2019 22:16:17
ETCLatUVic,mkgold,07/06/2019 22:16:17
anitaconchita,Leigh_Bonds,07/06/2019 22:14:48
HeatherVHill,mkgold,07/06/2019 22:14:42
HeatherVHill,mkgold,07/06/2019 22:14:42
ETCLatUVic,mkgold,07/06/2019 22:14:30
jotis13,HeatherVHill,07/06/2019 22:14:22
jotis13,mkgold,07/06/2019 22:14:22
mckinniburgh,mkgold,07/06/2019 22:14:04
HeatherVHill,mkgold,07/06/2019 22:14:02
ETCLatUVic,mkgold,07/06/2019 22:11:48
DHInstitute,lindseyseatter,07/06/2019 22:09:57
DHInstitute,KKODonnell,07/06/2019 22:09:57
ETCLatUVic,mkgold,07/06/2019 22:09:28
AnnHemingway,HeatherVHill,07/06/2019 22:09:02
AnnHemingway,mkgold,07/06/2019 22:09:02
DHInstitute,vaneceia,07/06/2019 22:08:58
DHInstitute,CecilyRaynor,07/06/2019 22:08:58
WhatTheDickens,HeatherVHill,07/06/2019 22:08:38
WhatTheDickens,mkgold,07/06/2019 22:08:38
kieraobbard,ETCLatUVic,07/06/2019 22:08:33
kieraobbard,mkgold,07/06/2019 22:08:33
Susannah_SM,Laura_Estill,07/06/2019 22:08:11
Susannah_SM,mkgold,07/06/2019 22:08:11
HeatherVHill,mkgold,07/06/2019 22:07:52
AlyssaA_DHSI,jotis13,07/06/2019 22:07:39
arungapatchka,michelethetweet,07/06/2019 22:07:32
arungapatchka,arungapatchka,07/06/2019 22:07:32
arungapatchka,RhetoricLee,07/06/2019 22:07:32
arungapatchka,unsf_lorekeeper,07/06/2019 22:07:32
arungapatchka,Hebemania,07/06/2019 22:07:32
ETCLatUVic,mkgold,07/06/2019 22:07:32
dtracy2,jotis13,07/06/2019 22:07:25
jotis13,mkgold,07/06/2019 22:07:14
Laura_Estill,mkgold,07/06/2019 22:06:14
ETCLatUVic,mkgold,07/06/2019 22:05:50
dtracy2,ShawnaRoss,07/06/2019 22:04:42
dtracy2,mkgold,07/06/2019 22:04:42
jotis13,ShawnaRoss,07/06/2019 22:03:46
jotis13,mkgold,07/06/2019 22:03:46
ShawnaRoss,mkgold,07/06/2019 22:03:37
kieraobbard,mkgold,07/06/2019 22:02:42
Laura_Estill,mkgold,07/06/2019 22:02:17
Laura_Estill,ADHOrg,07/06/2019 22:02:17
